Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Area_under_ROC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_area_under_ROC,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Summary,measureTreeSize,measureNumLeaves,measureNumRules
iris,3,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0091109225199997E7,135.0,15.0,13.0,2.0,0.0,86.66666666666667,13.333333333333334,0.0,0.8,0.09292929292929292,0.298296356419993,20.9090909090909,63.278212928344914,23.77443751081735,2148.1326674557404,-2124.358229944923,1.5849625007211567,143.20884449704937,-141.6238819963282,19.301920052191925,1.2867946701461284,1217.8155661985425,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8666666666666667,0.06666666666666667,0.9333333333333333,0.13333333333333333,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8733333333333334,0.0010,0.0,0.0,0.0,4850.0,11071.0,2791.0,'Number of leaves: 5\nSize of the tree: 9\n',9.0,5.0,5.0
iris,3,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0091109225199997E7,135.0,15.0,13.0,2.0,0.0,86.66666666666667,13.333333333333334,0.0,0.8,0.10317460317460318,0.2762429251421763,23.214285714285708,58.599973686852195,23.77443751081735,7.901875666343636,15.872561844473715,1.5849625007211567,0.5267917110895757,1.058170789631581,18.95369860719911,1.2635799071466074,1195.8452391507813,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8666666666666667,0.06666666666666667,0.9333333333333333,0.13333333333333333,0.9047619047619048,0.8666666666666667,0.861111111111111,0.9333333333333333,0.0,0.0,0.0,0.0,4048.0,11071.0,2791.0,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
iris,3,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0091109225199997E7,135.0,15.0,15.0,0.0,0.0,100.0,0.0,0.0,1.0,0.00940076288913499,0.01486492980787173,2.115171650055372,3.1533278007024426,23.77443751081735,0.3087983322593951,23.465639178557954,1.5849625007211567,0.020586555483959674,1.5643759452371968,23.46563917855795,1.5643759452371966,1480.5169944324305,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0010,0.0,0.0,0.0,4850.0,11071.0,2791.0,'Number of leaves: 5\nSize of the tree: 9\n',9.0,5.0,5.0
iris,3,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0091109225199997E7,135.0,15.0,15.0,0.0,0.0,100.0,0.0,0.0,1.0,0.00940076288913499,0.01486492980787173,2.115171650055372,3.1533278007024426,23.77443751081735,0.3087983322593951,23.465639178557954,1.5849625007211567,0.020586555483959674,1.5643759452371968,23.46563917855795,1.5643759452371966,1480.5169944324305,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0010,0.0,0.0,0.0,4850.0,11071.0,2791.0,'Number of leaves: 5\nSize of the tree: 9\n',9.0,5.0,5.0
iris,4,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0091109225199997E7,135.0,15.0,13.0,2.0,0.0,86.66666666666667,13.333333333333334,0.0,0.8,0.09198966408268734,0.2948591028124917,20.697674418604645,62.549061327988284,23.77443751081735,1079.5620540823957,-1055.7876165715784,1.5849625007211567,71.97080360549305,-70.3858411047719,19.332745512162706,1.288849700810847,1219.7604361848516,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8666666666666667,0.06666666666666667,0.9333333333333333,0.13333333333333333,0.9047619047619048,0.8666666666666667,0.861111111111111,0.8966666666666666,0.0010,0.0,0.0,0.0,4449.0,11071.0,2791.0,'Number of leaves: 4\nSize of the tree: 7\n',7.0,4.0,4.0
iris,4,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0091109225199997E7,135.0,15.0,15.0,0.0,0.0,100.0,0.0,0.0,1.0,0.010588012856872763,0.015886520353639643,2.382302892796371,3.37003988145501,23.77443751081735,0.34785620827029545,23.426581302547053,1.5849625007211567,0.023190413884686362,1.5617720868364702,23.426581302547042,1.5617720868364695,1478.0527168237718,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0010,0.0,0.0,0.0,4850.0,11071.0,2791.0,'Number of leaves: 5\nSize of the tree: 9\n',9.0,5.0,5.0
iris,4,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0091109225199997E7,135.0,15.0,13.0,2.0,0.0,86.66666666666667,13.333333333333334,0.0,0.8,0.10666666666666667,0.303251696154944,23.999999999999996,64.32939922724502,23.77443751081735,1080.2065015078203,-1056.432063997003,1.5849625007211567,72.01376676718802,-70.42880426646687,18.752360574134432,1.2501573716089622,1183.1422235921752,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8666666666666667,0.06666666666666667,0.9333333333333333,0.13333333333333333,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.9099999999999999,0.0010,0.0,0.015600099999999999,0.0,4449.0,11071.0,2791.0,'Number of leaves: 4\nSize of the tree: 7\n',7.0,4.0,4.0
iris,4,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0091109225199997E7,135.0,15.0,13.0,2.0,0.0,86.66666666666667,13.333333333333334,0.0,0.8,0.11239935587761675,0.29828717476397265,25.28985507246376,63.27626520497456,23.77443751081735,1078.9127507614764,-1055.1383132506592,1.5849625007211567,71.92751671743176,-70.34255421671061,18.55773340314682,1.2371822268764547,1170.8626162892228,0.8,4.0,0.0,0.0,1.0,10.0,0.2,1.0,1.0,0.8,0.888888888888889,0.9,0.8666666666666667,0.06666666666666667,0.9333333333333333,0.13333333333333333,0.8777777777777779,0.8666666666666667,0.8659932659932661,0.9066666666666666,0.0,0.0,0.0,0.0,4449.0,11071.0,2791.0,'Number of leaves: 4\nSize of the tree: 7\n',7.0,4.0,4.0
iris,4,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0091109225199997E7,135.0,15.0,15.0,0.0,0.0,100.0,0.0,0.0,1.0,0.010588012856872763,0.015886520353639643,2.382302892796371,3.37003988145501,23.77443751081735,0.34785620827029545,23.426581302547053,1.5849625007211567,0.023190413884686362,1.5617720868364702,23.426581302547042,1.5617720868364695,1478.0527168237718,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0010,0.0,0.0,4850.0,11071.0,2791.0,'Number of leaves: 5\nSize of the tree: 9\n',9.0,5.0,5.0
iris,4,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0091109225199997E7,135.0,15.0,15.0,0.0,0.0,100.0,0.0,0.0,1.0,0.00940076288913499,0.01486492980787173,2.115171650055372,3.1533278007024426,23.77443751081735,0.3087983322593951,23.465639178557954,1.5849625007211567,0.020586555483959674,1.5643759452371968,23.46563917855795,1.5643759452371966,1480.5169944324305,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0010,0.0,0.0,0.0,4850.0,11071.0,2791.0,'Number of leaves: 5\nSize of the tree: 9\n',9.0,5.0,5.0
iris,4,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0091109225199997E7,135.0,15.0,15.0,0.0,0.0,100.0,0.0,0.0,1.0,0.010588012856872763,0.015886520353639643,2.382302892796371,3.37003988145501,23.77443751081735,0.34785620827029545,23.426581302547053,1.5849625007211567,0.023190413884686362,1.5617720868364702,23.426581302547042,1.5617720868364695,1478.0527168237718,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0010,0.0,0.0,0.0,4850.0,11071.0,2791.0,'Number of leaves: 5\nSize of the tree: 9\n',9.0,5.0,5.0
iris,4,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0091109225199997E7,135.0,15.0,15.0,0.0,0.0,100.0,0.0,0.0,1.0,0.010588012856872763,0.015886520353639643,2.382302892796371,3.37003988145501,23.77443751081735,0.34785620827029545,23.426581302547053,1.5849625007211567,0.023190413884686362,1.5617720868364702,23.426581302547042,1.5617720868364695,1478.0527168237718,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0010,0.0,0.0,0.0,4850.0,11071.0,2791.0,'Number of leaves: 5\nSize of the tree: 9\n',9.0,5.0,5.0
iris,4,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0091109225199997E7,135.0,15.0,14.0,1.0,0.0,93.33333333333333,6.666666666666667,0.0,0.9,0.04867724867724868,0.21105739858532901,10.952380952380949,44.77203532778345,23.77443751081735,1074.1390616726428,-1050.3646241618255,1.5849625007211567,71.60927077817618,-70.02430827745503,21.465450836732323,1.431030055782155,1354.319160671976,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9333333333333333,0.03333333333333333,0.9666666666666667,0.06666666666666667,0.9444444444444445,0.9333333333333333,0.9326599326599326,0.95,0.0010,0.0,0.0,0.0,4850.0,11071.0,2791.0,'Number of leaves: 5\nSize of the tree: 9\n',9.0,5.0,5.0
iris,4,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0091109225199997E7,135.0,15.0,15.0,0.0,0.0,100.0,0.0,0.0,1.0,0.010588012856872763,0.015886520353639643,2.382302892796371,3.37003988145501,23.77443751081735,0.34785620827029545,23.426581302547053,1.5849625007211567,0.023190413884686362,1.5617720868364702,23.426581302547042,1.5617720868364695,1478.0527168237718,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0010,0.0,0.015600099999999999,0.0,4850.0,11071.0,2791.0,'Number of leaves: 5\nSize of the tree: 9\n',9.0,5.0,5.0
iris,5,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0091109225199997E7,135.0,15.0,15.0,0.0,0.0,100.0,0.0,0.0,1.0,0.010588012856872763,0.015886520353639643,2.382302892796371,3.37003988145501,23.77443751081735,0.34785620827029545,23.426581302547053,1.5849625007211567,0.023190413884686362,1.5617720868364702,23.426581302547042,1.5617720868364695,1478.0527168237718,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0010,0.0,0.0,0.0,4850.0,11071.0,2791.0,'Number of leaves: 5\nSize of the tree: 9\n',9.0,5.0,5.0
iris,5,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0091109225199997E7,135.0,15.0,13.0,2.0,0.0,86.66666666666667,13.333333333333334,0.0,0.8,0.10572390572390572,0.30314812524272644,23.787878787878782,64.30742851893619,23.77443751081735,1080.1438947111637,-1056.3694572003465,1.5849625007211567,72.00959298074424,-70.4246304800231,18.783291279341164,1.2522194186227442,1185.0937338135627,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8666666666666667,0.06666666666666667,0.9333333333333333,0.13333333333333333,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.9099999999999999,0.0010,0.0,0.0,0.0,4449.0,11071.0,2791.0,'Number of leaves: 4\nSize of the tree: 7\n',7.0,4.0,4.0
iris,5,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0091109225199997E7,135.0,15.0,14.0,1.0,0.0,93.33333333333333,6.666666666666667,0.0,0.9,0.053845207333579434,0.21134192812273997,12.11517165005537,44.8323931573888,23.77443751081735,1074.3087983322596,-1050.5343608214423,1.5849625007211567,71.62058655548397,-70.03562405476282,21.295714177115634,1.4197142784743757,1343.6099697895759,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9333333333333333,0.03333333333333333,0.9666666666666667,0.06666666666666667,0.9444444444444445,0.9333333333333333,0.9326599326599326,0.9166666666666666,0.0010,0.0,0.0,0.0,4850.0,11071.0,2791.0,'Number of leaves: 5\nSize of the tree: 9\n',9.0,5.0,5.0
iris,5,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0091109225199997E7,135.0,15.0,15.0,0.0,0.0,100.0,0.0,0.0,1.0,0.010588012856872763,0.015886520353639643,2.382302892796371,3.37003988145501,23.77443751081735,0.34785620827029545,23.426581302547053,1.5849625007211567,0.023190413884686362,1.5617720868364702,23.426581302547042,1.5617720868364695,1478.0527168237718,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0010,0.0,0.0,0.0,4850.0,11071.0,2791.0,'Number of leaves: 5\nSize of the tree: 9\n',9.0,5.0,5.0
iris,5,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0091109225199997E7,135.0,15.0,14.0,1.0,0.0,93.33333333333333,6.666666666666667,0.0,0.9,0.04501601379650159,0.1693176548766098,10.128603104212853,35.917698581356284,23.77443751081735,2.632715099281765,21.141722411535586,1.5849625007211567,0.17551433995211768,1.409448160769039,21.615653599867986,1.4410435733245324,1363.7958999050697,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9333333333333333,0.03333333333333333,0.9666666666666667,0.06666666666666667,0.9444444444444445,0.9333333333333333,0.9326599326599326,1.0,0.0020,0.0,0.0,0.0,4449.0,11071.0,2791.0,'Number of leaves: 4\nSize of the tree: 7\n',7.0,4.0,4.0
iris,5,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0091109225199997E7,135.0,15.0,14.0,1.0,0.0,93.33333333333333,6.666666666666667,0.0,0.9,0.0550324573013172,0.2090150024738203,12.382302892796366,44.33877768568839,23.77443751081735,1074.3478562082705,-1050.5734186974532,1.5849625007211567,71.6231904138847,-70.03822791316355,21.25665630110473,1.4171104200736486,1341.1456921809176,0.8,4.0,0.0,0.0,1.0,10.0,0.2,1.0,1.0,0.8,0.888888888888889,0.9,0.9333333333333333,0.03333333333333333,0.9666666666666667,0.06666666666666667,0.9444444444444445,0.9333333333333333,0.9326599326599326,0.95,0.0010,0.0,0.0,0.0,4850.0,11071.0,2791.0,'Number of leaves: 5\nSize of the tree: 9\n',9.0,5.0,5.0
iris,5,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0091109225199997E7,135.0,15.0,15.0,0.0,0.0,100.0,0.0,0.0,1.0,0.010588012856872763,0.015886520353639643,2.382302892796371,3.37003988145501,23.77443751081735,0.34785620827029545,23.426581302547053,1.5849625007211567,0.023190413884686362,1.5617720868364702,23.426581302547042,1.5617720868364695,1478.0527168237718,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0010,0.0,0.015600099999999999,0.0,4850.0,11071.0,2791.0,'Number of leaves: 5\nSize of the tree: 9\n',9.0,5.0,5.0
iris,5,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0091109225199997E7,135.0,15.0,14.0,1.0,0.0,93.33333333333333,6.666666666666667,0.0,0.9,0.04848484848484848,0.2110361860179412,10.909090909090905,44.76753546270956,23.77443751081735,1074.1326674557404,-1050.358229944923,1.5849625007211567,71.60884449704936,-70.0238819963282,21.47184505363424,1.4314563369089492,1354.722590841397,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9333333333333333,0.03333333333333333,0.9666666666666667,0.06666666666666667,0.9444444444444445,0.9333333333333333,0.9326599326599326,0.95,0.0,0.0,0.0,0.0,4850.0,11071.0,2791.0,'Number of leaves: 5\nSize of the tree: 9\n',9.0,5.0,5.0
iris,5,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0091109225199997E7,135.0,15.0,14.0,1.0,0.0,93.33333333333333,6.666666666666667,0.0,0.9,0.04867724867724867,0.21105739858532901,10.952380952380947,44.77203532778345,23.77443751081735,1074.1390616726428,-1050.3646241618255,1.5849625007211567,71.60927077817618,-70.02430827745503,21.465450836732323,1.431030055782155,1354.319160671976,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9333333333333333,0.03333333333333333,0.9666666666666667,0.06666666666666667,0.9444444444444445,0.9333333333333333,0.9326599326599326,0.95,0.0,0.0,0.0,0.0,4850.0,11071.0,2791.0,'Number of leaves: 5\nSize of the tree: 9\n',9.0,5.0,5.0
iris,5,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0091109225199997E7,135.0,15.0,15.0,0.0,0.0,100.0,0.0,0.0,1.0,0.00940076288913499,0.01486492980787173,2.115171650055372,3.1533278007024426,23.77443751081735,0.3087983322593951,23.465639178557954,1.5849625007211567,0.020586555483959674,1.5643759452371968,23.46563917855795,1.5643759452371966,1480.5169944324305,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0010,0.0,0.0,0.0,4850.0,11071.0,2791.0,'Number of leaves: 5\nSize of the tree: 9\n',9.0,5.0,5.0
iris,6,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0091109225199997E7,135.0,15.0,14.0,1.0,0.0,93.33333333333333,6.666666666666667,0.0,0.9,0.053845207333579434,0.21134192812273997,12.11517165005537,44.8323931573888,23.77443751081735,1074.3087983322598,-1050.5343608214425,1.5849625007211567,71.62058655548398,-70.03562405476283,21.295714177115634,1.4197142784743757,1343.6099697895759,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9333333333333333,0.03333333333333333,0.9666666666666667,0.06666666666666667,0.9444444444444445,0.9333333333333333,0.9326599326599326,0.9166666666666666,0.0010,0.0,0.0,0.0,4850.0,11071.0,2791.0,'Number of leaves: 5\nSize of the tree: 9\n',9.0,5.0,5.0
iris,6,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0091109225199997E7,135.0,15.0,14.0,1.0,0.0,93.33333333333333,6.666666666666667,0.0,0.9,0.05503245730131721,0.20901500247382024,12.382302892796368,44.338777685688385,23.77443751081735,1074.3478562082705,-1050.5734186974532,1.5849625007211567,71.6231904138847,-70.03822791316355,21.256656301104734,1.4171104200736488,1341.1456921809179,0.8,4.0,0.0,0.0,1.0,10.0,0.2,1.0,1.0,0.8,0.888888888888889,0.9,0.9333333333333333,0.03333333333333333,0.9666666666666667,0.06666666666666667,0.9444444444444445,0.9333333333333333,0.9326599326599326,0.95,0.0010,0.0,0.0,0.0,4850.0,11071.0,2791.0,'Number of leaves: 5\nSize of the tree: 9\n',9.0,5.0,5.0
iris,6,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0091109225199997E7,135.0,15.0,14.0,1.0,0.0,93.33333333333333,6.666666666666667,0.0,0.9,0.04867724867724869,0.21105739858532901,10.95238095238095,44.77203532778345,23.77443751081735,1074.139061672643,-1050.3646241618258,1.5849625007211567,71.6092707781762,-70.02430827745505,21.46545083673233,1.4310300557821554,1354.3191606719765,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9333333333333333,0.03333333333333333,0.9666666666666667,0.06666666666666667,0.9444444444444445,0.9333333333333333,0.9326599326599326,0.95,0.0,0.0010,0.0,0.0,4850.0,11071.0,2791.0,'Number of leaves: 5\nSize of the tree: 9\n',9.0,5.0,5.0
iris,6,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0091109225199997E7,135.0,15.0,13.0,2.0,0.0,86.66666666666667,13.333333333333334,0.0,0.8,0.08888888888888888,0.2981423969999719,19.99999999999999,63.24555320336757,23.77443751081735,2148.0,-2124.2255624891827,1.5849625007211567,143.2,-141.61503749927886,19.434587507932726,1.295639167195515,1226.1859507142922,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8666666666666667,0.06666666666666667,0.9333333333333333,0.13333333333333333,0.9047619047619048,0.8666666666666667,0.861111111111111,0.9,0.0,0.0,0.0,0.0,4449.0,11071.0,2791.0,'Number of leaves: 4\nSize of the tree: 7\n',7.0,4.0,4.0
iris,6,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0091109225199997E7,135.0,15.0,15.0,0.0,0.0,100.0,0.0,0.0,1.0,0.010588012856872765,0.015886520353639647,2.382302892796371,3.3700398814550105,23.77443751081735,0.34785620827029545,23.426581302547053,1.5849625007211567,0.023190413884686362,1.5617720868364702,23.426581302547046,1.5617720868364697,1478.0527168237722,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4850.0,11071.0,2791.0,'Number of leaves: 5\nSize of the tree: 9\n',9.0,5.0,5.0
iris,6,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0091109225199997E7,135.0,15.0,14.0,1.0,0.0,93.33333333333333,6.666666666666667,0.0,0.9,0.05271765271765272,0.16724349373142866,11.861471861471857,35.47770255804691,23.77443751081735,2.6867666276623483,21.087670883155003,1.5849625007211567,0.1791177751774899,1.4058447255436668,21.33278338099153,1.4221855587327685,1345.9487761562268,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9333333333333333,0.03333333333333333,0.9666666666666667,0.06666666666666667,0.9444444444444445,0.9333333333333333,0.9326599326599326,0.9933333333333333,0.0,0.0,0.0,0.0,4449.0,11071.0,2791.0,'Number of leaves: 4\nSize of the tree: 7\n',7.0,4.0,4.0
iris,6,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0091109225199997E7,135.0,15.0,15.0,0.0,0.0,100.0,0.0,0.0,1.0,0.009400762889134991,0.014864929807871732,2.1151716500553723,3.153327800702443,23.77443751081735,0.3087983322593951,23.465639178557954,1.5849625007211567,0.020586555483959674,1.5643759452371968,23.465639178557947,1.5643759452371964,1480.5169944324302,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0010,0.0,0.0,0.0,4850.0,11071.0,2791.0,'Number of leaves: 5\nSize of the tree: 9\n',9.0,5.0,5.0
iris,6,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0091109225199997E7,135.0,15.0,14.0,1.0,0.0,93.33333333333333,6.666666666666667,0.0,0.9,0.052717652717652726,0.20654966599884972,11.861471861471859,43.81580084388093,23.77443751081735,5.764327610956002,18.010109899861348,1.5849625007211567,0.3842885073970668,1.20067399332409,21.33278338099153,1.4221855587327685,1345.9487761562268,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9333333333333333,0.03333333333333333,0.9666666666666667,0.06666666666666667,0.9444444444444445,0.9333333333333333,0.9326599326599326,0.9666666666666667,0.0010,0.0,0.0,0.0,4449.0,11071.0,2791.0,'Number of leaves: 4\nSize of the tree: 7\n',7.0,4.0,4.0
iris,6,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0091109225199997E7,135.0,15.0,15.0,0.0,0.0,100.0,0.0,0.0,1.0,0.010588012856872765,0.015886520353639647,2.382302892796371,3.3700398814550105,23.77443751081735,0.34785620827029545,23.426581302547053,1.5849625007211567,0.023190413884686362,1.5617720868364702,23.426581302547046,1.5617720868364697,1478.0527168237722,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0010,0.0,0.0,0.0,4850.0,11071.0,2791.0,'Number of leaves: 5\nSize of the tree: 9\n',9.0,5.0,5.0
iris,6,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0091109225199997E7,135.0,15.0,15.0,0.0,0.0,100.0,0.0,0.0,1.0,0.010588012856872765,0.015886520353639647,2.382302892796371,3.3700398814550105,23.77443751081735,0.34785620827029545,23.426581302547053,1.5849625007211567,0.023190413884686362,1.5617720868364702,23.426581302547046,1.5617720868364697,1478.0527168237722,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0010,0.0,0.0,0.0,4850.0,11071.0,2791.0,'Number of leaves: 5\nSize of the tree: 9\n',9.0,5.0,5.0
iris,7,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0091109225199997E7,135.0,15.0,15.0,0.0,0.0,100.0,0.0,0.0,1.0,0.009400762889134991,0.014864929807871732,2.1151716500553723,3.153327800702443,23.77443751081735,0.3087983322593951,23.465639178557954,1.5849625007211567,0.020586555483959674,1.5643759452371968,23.465639178557954,1.5643759452371968,1480.5169944324307,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0010,0.0,0.015600099999999999,0.0,4850.0,11071.0,2791.0,'Number of leaves: 5\nSize of the tree: 9\n',9.0,5.0,5.0
